N_Size,Run_ID,Fixed_Pct,Success,Duration,Iterations,Energy_Init,Energy_Final,Temp_Init,Temp_Final,Cooling_Rate,Restarts,Accepted,Rejected,Improved,Fixed_Count
4,17,20,True,0.08570671081542969,3,6,0,1.0,0.9583388048984245,0.9859154929577465,0,3,0,2,8
4,18,20,True,0.08314824104309082,19,8,0,1.0,0.7637551199292071,0.9859154929577465,0,7,12,5,7
4,19,20,True,0.07068181037902832,17,4,0,1.0,0.7857325631761496,0.9859154929577465,0,14,3,2,7
4,20,20,True,0.08313560485839844,4,2,0,1.0,0.9448410752519678,0.9859154929577465,0,1,3,1,9
4,21,20,True,0.07806134223937988,5,4,0,1.0,0.9315334544737711,0.9859154929577465,0,2,3,2,7
4,22,20,True,0.08163213729858398,27,10,0,1.0,0.6818230278399141,0.9859154929577465,0,4,23,4,8
4,23,20,True,0.06887221336364746,9,6,0,1.0,0.880151070758178,0.9859154929577465,0,3,6,3,8
4,24,20,True,0.07421541213989258,19,6,0,1.0,0.7637551199292071,0.9859154929577465,0,6,13,3,4
4,25,20,True,0.0774223804473877,9,4,0,1.0,0.880151070758178,0.9859154929577465,0,6,3,4,7
4,26,20,True,0.06759905815124512,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,8
4,27,20,True,0.08516216278076172,10,4,0,1.0,0.8677545768038375,0.9859154929577465,0,5,5,3,9
4,28,20,True,0.07909178733825684,4,6,0,1.0,0.9448410752519678,0.9859154929577465,0,3,1,2,9
4,29,20,True,0.06310915946960449,2,2,0,1.0,0.9720293592541163,0.9859154929577465,0,1,1,1,8
4,30,20,True,0.08213210105895996,13,6,0,1.0,0.8316028840793277,0.9859154929577465,0,5,8,4,8
4,31,20,True,0.06862068176269531,23,6,0,1.0,0.7216272087431077,0.9859154929577465,0,16,7,4,7
4,32,20,True,0.06901264190673828,10,6,0,1.0,0.8677545768038375,0.9859154929577465,0,5,5,3,8
4,33,20,True,0.07196497917175293,14,4,0,1.0,0.819890167402154,0.9859154929577465,0,11,3,3,8
4,34,20,True,0.06466007232666016,22,6,0,1.0,0.7319361688680093,0.9859154929577465,0,10,12,4,7
4,35,20,True,0.06554174423217773,57,2,0,1.0,0.44551507487455383,0.9859154929577465,0,19,38,2,6
4,36,20,True,0.07327413558959961,12,6,0,1.0,0.843482925280461,0.9859154929577465,0,8,4,3,7
4,37,20,True,0.06971454620361328,16,6,0,1.0,0.796957314078666,0.9859154929577465,0,5,11,4,7
4,38,20,True,0.0704340934753418,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,8
4,39,20,True,0.06547236442565918,25,4,0,1.0,0.7014428333348993,0.9859154929577465,0,10,15,2,8
4,40,20,True,0.06985640525817871,3,4,0,1.0,0.9583388048984245,0.9859154929577465,0,2,1,2,8
4,41,20,True,0.07733726501464844,20,4,0,1.0,0.752998005564007,0.9859154929577465,0,13,7,4,8
4,42,20,True,0.07070612907409668,61,4,0,1.0,0.42094094238543445,0.9859154929577465,0,6,55,3,7
4,43,20,True,0.08419990539550781,9,6,0,1.0,0.880151070758178,0.9859154929577465,0,3,6,3,7
4,44,20,True,0.08805012702941895,9,4,0,1.0,0.880151070758178,0.9859154929577465,0,3,6,2,8
4,45,20,True,0.07328486442565918,10,6,0,1.0,0.8677545768038375,0.9859154929577465,0,3,7,2,6
4,46,20,True,0.06764841079711914,50,6,0,1.0,0.4920220484368915,0.9859154929577465,0,11,39,6,7
4,47,20,True,0.08043599128723145,34,6,0,1.0,0.6173756608353619,0.9859154929577465,0,13,21,5,7
4,48,20,True,0.08254003524780273,22,2,0,1.0,0.7319361688680093,0.9859154929577465,0,13,9,5,7
4,49,20,True,0.07965493202209473,6,6,0,1.0,0.9184132649741406,0.9859154929577465,0,4,2,3,6
4,50,20,True,0.07906866073608398,19,6,0,1.0,0.7637551199292071,0.9859154929577465,0,12,7,5,7
4,1,40,True,0.0750741958618164,3,4,0,1.0,0.9583388048984245,0.9859154929577465,0,2,1,2,9
4,2,40,True,0.06991386413574219,9,2,0,1.0,0.880151070758178,0.9859154929577465,0,1,8,1,9
4,3,40,True,0.07226848602294922,47,2,0,1.0,0.5134113801110678,0.9859154929577465,0,29,18,1,8
4,4,40,True,0.08800220489501953,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,10
4,5,40,True,0.06537294387817383,2,6,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,2,11
4,6,40,True,0.07944607734680176,25,4,0,1.0,0.7014428333348993,0.9859154929577465,0,8,17,2,8
4,7,40,True,0.0681772232055664,9,2,0,1.0,0.880151070758178,0.9859154929577465,0,7,2,2,9
4,8,40,True,0.07938432693481445,2,2,0,1.0,0.9720293592541163,0.9859154929577465,0,1,1,1,9
4,9,40,True,0.07211971282958984,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,10
4,10,40,True,0.07421565055847168,14,10,0,1.0,0.819890167402154,0.9859154929577465,0,10,4,5,8
4,11,40,True,0.06913375854492188,4,6,0,1.0,0.9448410752519678,0.9859154929577465,0,3,1,3,8
4,12,40,True,0.06911730766296387,20,8,0,1.0,0.752998005564007,0.9859154929577465,0,7,13,4,7
4,13,40,True,0.06313657760620117,19,6,0,1.0,0.7637551199292071,0.9859154929577465,0,11,8,5,9
4,14,40,True,0.07019972801208496,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,10
4,15,40,True,0.0687553882598877,11,6,0,1.0,0.8555326813558961,0.9859154929577465,0,3,8,3,8
4,16,40,True,0.08007073402404785,32,2,0,1.0,0.6351409604634815,0.9859154929577465,0,18,14,1,10
4,17,40,True,0.06927299499511719,14,2,0,1.0,0.819890167402154,0.9859154929577465,0,1,13,1,9
4,18,40,True,0.0617825984954834,14,4,0,1.0,0.819890167402154,0.9859154929577465,0,9,5,5,9
4,19,40,True,0.06064271926879883,76,2,0,1.0,0.34026441944108454,0.9859154929577465,0,31,45,4,8
4,20,40,True,0.06096291542053223,16,8,0,1.0,0.796957314078666,0.9859154929577465,0,8,8,4,8
4,21,40,True,0.07865667343139648,4,4,0,1.0,0.9448410752519678,0.9859154929577465,0,1,3,1,9
4,22,40,True,0.06575727462768555,3,4,0,1.0,0.9583388048984245,0.9859154929577465,0,3,0,2,9
4,23,40,True,0.0625908374786377,57,4,0,1.0,0.44551507487455383,0.9859154929577465,0,30,27,3,7
4,24,40,True,0.06870722770690918,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,12
4,25,40,True,0.07503128051757812,8,4,0,1.0,0.8927246574832948,0.9859154929577465,0,4,4,3,9
4,26,40,True,0.07712769508361816,3,6,0,1.0,0.9583388048984245,0.9859154929577465,0,3,0,3,10
4,27,40,True,0.06937217712402344,6,4,0,1.0,0.9184132649741406,0.9859154929577465,0,2,4,2,11
4,28,40,True,0.06798124313354492,3,4,0,1.0,0.9583388048984245,0.9859154929577465,0,3,0,1,9
4,29,40,True,0.06811714172363281,19,8,0,1.0,0.7637551199292071,0.9859154929577465,0,7,12,4,7
4,30,40,True,0.08083105087280273,77,4,0,1.0,0.3354719628292383,0.9859154929577465,0,44,33,3,8
4,31,40,True,0.08088564872741699,3,2,0,1.0,0.9583388048984245,0.9859154929577465,0,1,2,1,10
4,32,40,True,0.04814767837524414,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,9
4,33,40,True,0.06517696380615234,10,4,0,1.0,0.8677545768038375,0.9859154929577465,0,4,6,3,9
4,34,40,True,0.058515310287475586,3,4,0,1.0,0.9583388048984245,0.9859154929577465,0,3,0,1,9
4,35,40,True,0.05607295036315918,6,6,0,1.0,0.9184132649741406,0.9859154929577465,0,5,1,4,9
4,36,40,True,0.0635373592376709,9,6,0,1.0,0.880151070758178,0.9859154929577465,0,3,6,2,9
4,37,40,True,0.07170748710632324,6,4,0,1.0,0.9184132649741406,0.9859154929577465,0,4,2,3,11
4,38,40,True,0.05148959159851074,5,6,0,1.0,0.9315334544737711,0.9859154929577465,0,3,2,3,9
4,39,40,True,0.057224273681640625,33,6,0,1.0,0.6261953131330099,0.9859154929577465,0,7,26,5,7
4,40,40,True,0.05527043342590332,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,11
4,41,40,True,0.053397178649902344,11,6,0,1.0,0.8555326813558961,0.9859154929577465,0,6,5,3,9
4,42,40,True,0.05922341346740723,5,4,0,1.0,0.9315334544737711,0.9859154929577465,0,2,3,2,9
4,43,40,True,0.06706070899963379,16,10,0,1.0,0.796957314078666,0.9859154929577465,0,10,6,7,8
4,44,40,True,0.06310033798217773,3,2,0,1.0,0.9583388048984245,0.9859154929577465,0,3,0,2,10
4,45,40,True,0.06526422500610352,21,6,0,1.0,0.7423923998518379,0.9859154929577465,0,4,17,3,8
4,46,40,True,0.058571815490722656,11,2,0,1.0,0.8555326813558961,0.9859154929577465,0,5,6,3,9
4,47,40,True,0.057830095291137695,7,4,0,1.0,0.9054778668759133,0.9859154929577465,0,3,4,1,9
4,48,40,True,0.07823705673217773,6,8,0,1.0,0.9184132649741406,0.9859154929577465,0,3,3,3,8
4,49,40,True,0.07719898223876953,39,6,0,1.0,0.575106082045992,0.9859154929577465,0,3,36,3,7
4,50,40,True,0.07724690437316895,7,4,0,1.0,0.9054778668759133,0.9859154929577465,0,5,2,2,7
4,1,60,True,0.07264876365661621,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,11
4,2,60,True,0.0705406665802002,9,2,0,1.0,0.880151070758178,0.9859154929577465,0,7,2,1,10
4,3,60,True,0.07540559768676758,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,11
4,4,60,True,0.0683445930480957,2,4,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,2,10
4,5,60,True,0.057924509048461914,2,4,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,2,11
4,6,60,True,0.07249212265014648,4,2,0,1.0,0.9448410752519678,0.9859154929577465,0,3,1,2,11
4,7,60,True,0.05665230751037598,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,11
4,8,60,True,0.05962204933166504,6,2,0,1.0,0.9184132649741406,0.9859154929577465,0,3,3,2,12
4,9,60,True,0.057996511459350586,4,2,0,1.0,0.9448410752519678,0.9859154929577465,0,3,1,2,11
4,10,60,True,0.06302833557128906,8,4,0,1.0,0.8927246574832948,0.9859154929577465,0,3,5,2,10
4,11,60,True,0.06432676315307617,2,4,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,1,10
4,12,60,True,0.06558942794799805,5,4,0,1.0,0.9315334544737711,0.9859154929577465,0,2,3,2,10
4,13,60,True,0.05667710304260254,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,12
4,14,60,True,0.04774832725524902,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,11
4,15,60,True,0.061453819274902344,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,11
4,16,60,True,0.08801555633544922,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,11
4,17,60,True,0.06848263740539551,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,10
4,18,60,True,0.06341052055358887,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,12
4,19,60,True,0.06281614303588867,10,6,0,1.0,0.8677545768038375,0.9859154929577465,0,2,8,2,10
4,20,60,True,0.06303596496582031,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,12
4,21,60,True,0.05846261978149414,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,11
4,22,60,True,0.05661153793334961,17,4,0,1.0,0.7857325631761496,0.9859154929577465,0,10,7,4,10
4,23,60,True,0.05443096160888672,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,11
4,24,60,True,0.06557798385620117,4,4,0,1.0,0.9448410752519678,0.9859154929577465,0,2,2,2,11
4,25,60,True,0.07701897621154785,2,4,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,1,11
4,26,60,True,0.0641183853149414,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,12
4,27,60,True,0.06842184066772461,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,10
4,28,60,True,0.07348060607910156,3,2,0,1.0,0.9583388048984245,0.9859154929577465,0,1,2,1,11
4,29,60,True,0.05283927917480469,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,30,60,True,0.07541203498840332,12,4,0,1.0,0.843482925280461,0.9859154929577465,0,10,2,3,10
4,31,60,True,0.05658578872680664,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,11
4,32,60,True,0.06550264358520508,3,6,0,1.0,0.9583388048984245,0.9859154929577465,0,2,1,2,10
4,33,60,True,0.07155680656433105,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,11
4,34,60,True,0.06511878967285156,3,4,0,1.0,0.9583388048984245,0.9859154929577465,0,2,1,2,10
4,35,60,True,0.04759025573730469,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,10
4,36,60,True,0.06772208213806152,2,2,0,1.0,0.9720293592541163,0.9859154929577465,0,1,1,1,10
4,37,60,True,0.0675053596496582,2,2,0,1.0,0.9720293592541163,0.9859154929577465,0,1,1,1,11
4,38,60,True,0.05657196044921875,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,12
4,39,60,True,0.0639650821685791,2,4,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,2,10
4,40,60,True,0.05559349060058594,2,4,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,2,11
4,41,60,True,0.05383610725402832,2,6,0,1.0,0.9720293592541163,0.9859154929577465,0,2,0,2,11
4,42,60,True,0.057633399963378906,7,6,0,1.0,0.9054778668759133,0.9859154929577465,0,3,4,3,11
4,43,60,True,0.05552315711975098,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,10
4,44,60,True,0.05496048927307129,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,11
4,45,60,True,0.05344963073730469,2,2,0,1.0,0.9720293592541163,0.9859154929577465,0,1,1,1,10
4,46,60,True,0.05617189407348633,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,10
4,47,60,True,0.05114865303039551,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,10
4,48,60,True,0.06306648254394531,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,10
4,49,60,True,0.046086788177490234,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,11
4,50,60,True,0.07583045959472656,5,4,0,1.0,0.9315334544737711,0.9859154929577465,0,4,1,2,11
4,1,80,True,0.06313943862915039,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,2,80,True,0.06358647346496582,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,3,80,True,0.064117431640625,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,4,80,True,0.06716084480285645,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,5,80,True,0.06576967239379883,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,6,80,True,0.07077240943908691,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,7,80,True,0.07100582122802734,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,8,80,True,0.0726625919342041,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,9,80,True,0.06628298759460449,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,10,80,True,0.06277990341186523,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,11,80,True,0.06378293037414551,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,12,80,True,0.06230735778808594,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,13,80,True,0.0844278335571289,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,14,80,True,0.09018659591674805,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,15,80,True,0.07922005653381348,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,16,80,True,0.06499648094177246,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,17,80,True,0.06485390663146973,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,18,80,True,0.08150553703308105,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,19,80,True,0.08333158493041992,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,20,80,True,0.06326413154602051,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,21,80,True,0.06868743896484375,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,22,80,True,0.06400823593139648,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,23,80,True,0.06173872947692871,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,24,80,True,0.06462883949279785,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,25,80,True,0.05763959884643555,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,26,80,True,0.06146574020385742,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,27,80,True,0.06202435493469238,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,28,80,True,0.06823968887329102,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,29,80,True,0.07291746139526367,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,30,80,True,0.061187744140625,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,31,80,True,0.06595301628112793,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,32,80,True,0.0731649398803711,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,33,80,True,0.08111310005187988,1,4,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,34,80,True,0.06737518310546875,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,35,80,True,0.06377506256103516,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,36,80,True,0.08361124992370605,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,37,80,True,0.06736373901367188,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,38,80,True,0.06297063827514648,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,39,80,True,0.06287717819213867,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,40,80,True,0.06687211990356445,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,41,80,True,0.0651555061340332,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,42,80,True,0.0542604923248291,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,43,80,True,0.09289431571960449,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,44,80,True,0.07043600082397461,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,45,80,True,0.07374739646911621,1,2,0,1.0,0.9859154929577465,0.9859154929577465,0,1,0,1,13
4,46,80,True,0.06844735145568848,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,47,80,True,0.07261133193969727,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
4,48,80,True,0.06774401664733887,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,49,80,True,0.07001972198486328,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,13
4,50,80,True,0.06493687629699707,0,0,0,1.0,1.0,0.9859154929577465,0,0,0,0,14
9,1,20,False,0.2633705139160156,16402,34,2,1.0,0.49535437350242395,0.9996341909523229,1,1371,15031,263,35
9,2,20,False,0.28249359130859375,16402,38,3,1.0,0.49535437350242395,0.9996341909523229,1,1599,14803,287,39
9,3,20,True,0.07868742942810059,1091,40,0,1.0,0.6708761826819527,0.9996341909523229,0,336,755,111,37
9,4,20,True,0.10217809677124023,2489,38,0,1.0,0.40225651589222094,0.9996341909523229,0,525,1964,147,36
9,5,20,True,0.1341249942779541,5742,37,0,1.0,0.12235118155585588,0.9996341909523229,0,789,4953,181,37
9,6,20,False,0.33859896659851074,16402,32,2,1.0,0.49535437350242395,0.9996341909523229,1,1295,15107,273,36
9,7,20,True,0.13832521438598633,3886,34,0,1.0,0.24128076400751,0.9996341909523229,0,670,3216,161,37
9,8,20,True,0.16188645362854004,5156,35,0,1.0,0.15160807950686486,0.9996341909523229,0,784,4372,170,30
9,9,20,True,0.11649012565612793,2254,34,0,1.0,0.4383733032046662,0.9996341909523229,0,394,1860,130,39
9,10,20,True,0.14069032669067383,4941,39,0,1.0,0.16401569110155487,0.9996341909523229,0,733,4208,168,35
9,11,20,True,0.14432954788208008,5486,36,0,1.0,0.134364962159849,0.9996341909523229,0,449,5037,120,38
9,12,20,True,0.14150619506835938,5271,41,0,1.0,0.1453613963066134,0.9996341909523229,0,761,4510,170,35
9,13,20,True,0.11837172508239746,2570,36,0,1.0,0.3905101770829587,0.9996341909523229,0,505,2065,126,37
9,14,20,True,0.11376810073852539,3810,37,0,1.0,0.24808410585246754,0.9996341909523229,0,560,3250,142,36
9,15,20,True,0.09304594993591309,1836,30,0,1.0,0.5108147470068716,0.9996341909523229,0,341,1495,107,40
9,16,20,True,0.09001946449279785,2218,32,0,1.0,0.4441855465628688,0.9996341909523229,0,411,1807,128,42
9,17,20,True,0.10988974571228027,3477,36,0,1.0,0.28022827080099244,0.9996341909523229,0,579,2898,157,37
9,18,20,True,0.1832141876220703,9577,41,0,1.0,0.030077010041013118,0.9996341909523229,0,883,8694,182,32
9,19,20,True,0.14247536659240723,5971,37,0,1.0,0.11251762200292412,0.9996341909523229,0,778,5193,158,37
9,20,20,True,0.1505897045135498,5109,43,0,1.0,0.1542377028461511,0.9996341909523229,0,725,4384,175,33
9,21,20,True,0.0990915298461914,1780,40,0,1.0,0.5213888145749246,0.9996341909523229,0,478,1302,141,37
9,22,20,True,0.11063790321350098,1416,43,0,1.0,0.595662899657,0.9996341909523229,0,314,1102,103,35
9,23,20,False,0.3651261329650879,16402,41,2,1.0,0.49535437350242395,0.9996341909523229,1,1583,14819,320,30
9,24,20,True,0.1585865020751953,5106,31,0,1.0,0.1544070914003506,0.9996341909523229,0,484,4622,112,36
9,25,20,True,0.11366438865661621,2857,29,0,1.0,0.35158363719817576,0.9996341909523229,0,533,2324,145,39
9,26,20,True,0.10294723510742188,2023,30,0,1.0,0.4770342004460761,0.9996341909523229,0,482,1541,127,39
9,27,20,True,0.12430691719055176,2533,32,0,1.0,0.3958326185936863,0.9996341909523229,0,572,1961,169,39
9,28,20,True,0.10439062118530273,1915,39,0,1.0,0.4962613942069399,0.9996341909523229,0,410,1505,115,39
9,29,20,True,0.148390531539917,2603,44,0,1.0,0.38582354341503505,0.9996341909523229,0,637,1966,163,37
9,30,20,False,0.3433561325073242,16402,42,2,1.0,0.49535437350242395,0.9996341909523229,1,1415,14987,253,40
9,31,20,True,0.1166982650756836,3385,41,0,1.0,0.2898214701765005,0.9996341909523229,0,417,2968,120,40
9,32,20,True,0.08235025405883789,2052,41,0,1.0,0.4719994329344369,0.9996341909523229,0,601,1451,168,36
9,33,20,True,0.12569856643676758,3821,40,0,1.0,0.24708766420739536,0.9996341909523229,0,706,3115,169,34
9,34,20,True,0.09806227684020996,2256,34,0,1.0,0.4380526400249971,0.9996341909523229,0,616,1640,147,36
9,35,20,True,0.1836235523223877,10620,44,0,1.0,0.020535445769797073,0.9996341909523229,0,790,9830,147,35
9,36,20,True,0.07837080955505371,1401,45,0,1.0,0.5989409678140359,0.9996341909523229,0,408,993,130,36
9,37,20,True,0.12124109268188477,2830,38,0,1.0,0.35507402109212954,0.9996341909523229,0,719,2111,163,37
9,38,20,True,0.1426835060119629,6432,40,0,1.0,0.09505360791155712,0.9996341909523229,0,645,5787,145,36
9,39,20,True,0.09475588798522949,1238,35,0,1.0,0.6357470890250263,0.9996341909523229,0,357,881,116,40
9,40,20,True,0.14328551292419434,3523,39,0,1.0,0.2755514132567755,0.9996341909523229,0,669,2854,177,35
9,41,20,False,0.275463342666626,16402,37,2,1.0,0.49535437350242395,0.9996341909523229,1,866,15536,257,39
9,42,20,True,0.09645342826843262,3063,36,0,1.0,0.3260586184350139,0.9996341909523229,0,513,2550,137,37
9,43,20,False,0.20294690132141113,16402,36,2,1.0,0.49535437350242395,0.9996341909523229,1,1181,15221,268,33
9,44,20,True,0.06827092170715332,1512,37,0,1.0,0.5751039511831131,0.9996341909523229,0,367,1145,108,39
9,45,20,True,0.09431195259094238,2719,39,0,1.0,0.36979119583692066,0.9996341909523229,0,597,2122,155,36
9,46,20,True,0.09164977073669434,4244,37,0,1.0,0.21165924640788086,0.9996341909523229,0,749,3495,182,32
9,47,20,True,0.10228490829467773,3345,37,0,1.0,0.29409420824362503,0.9996341909523229,0,676,2669,160,33
9,48,20,True,0.09544777870178223,4321,44,0,1.0,0.2057794992283585,0.9996341909523229,0,628,3693,152,34
9,49,20,True,0.11519598960876465,4404,35,0,1.0,0.199624379405499,0.9996341909523229,0,780,3624,188,37
9,50,20,True,0.11822700500488281,3161,36,0,1.0,0.31457462553214305,0.9996341909523229,0,532,2629,151,40
9,1,40,True,0.07970309257507324,1008,26,0,1.0,0.6915616485704755,0.9996341909523229,0,235,773,75,49
9,2,40,True,0.09586000442504883,1437,31,0,1.0,0.5911037234708328,0.9996341909523229,0,309,1128,114,47
9,3,40,True,0.08860611915588379,1353,29,0,1.0,0.6095525044518372,0.9996341909523229,0,369,984,91,46
9,4,40,True,0.07799863815307617,1241,27,0,1.0,0.6350496581021985,0.9996341909523229,0,270,971,98,48
