N_Size,Run_ID,Fixed_Pct,Success,Duration,Iterations,Energy_Init,Energy_Final,Temp_Init,Temp_Final,Cooling_Rate,Restarts,Accepted,Rejected,Improved,Fixed_Count
4,6,20,True,0.0125255584716796,7,4,0,1.0,0.9465776787562828,0.9921875,0,3,4,2,8
4,7,20,True,0.0193927288055419,17,6,0,1.0,0.8751727208585941,0.9921875,0,9,8,4,8
4,8,20,True,0.0098600387573242,47,6,0,1.0,0.6916817412336875,0.9921875,0,16,31,4,6
4,9,20,True,0.0078864097595214,41,4,0,1.0,0.7250096775280043,0.9921875,0,12,29,2,7
4,10,20,True,0.0161194801330566,9,8,0,1.0,0.9318451770422416,0.9921875,0,5,4,4,8
4,1,25,True,0.0179083347320556,0,0,0,1.0,1.0,0.9921875,0,0,0,0,8
4,2,25,True,0.0115602016448974,79,8,0,1.0,0.5381537282358139,0.9921875,0,30,49,12,5
4,3,25,True,0.0173237323760986,9,2,0,1.0,0.9318451770422416,0.9921875,0,1,8,1,8
4,4,25,True,0.0159978866577148,58,10,0,1.0,0.6345086921309954,0.9921875,0,27,31,4,5
4,5,25,True,0.0116968154907226,13,6,0,1.0,0.9030644932733304,0.9921875,0,8,5,3,8
4,6,25,True,0.012948989868164,6,2,0,1.0,0.9540310463055448,0.9921875,0,4,2,1,7
4,7,25,True,0.0090610980987548,30,8,0,1.0,0.7903374096888081,0.9921875,0,14,16,3,7
4,8,25,True,0.0137603282928466,47,6,0,1.0,0.6916817412336875,0.9921875,0,12,35,6,8
4,9,25,True,0.0178573131561279,51,8,0,1.0,0.6703186715375353,0.9921875,0,24,27,6,7
4,10,25,True,0.0121774673461914,16,6,0,1.0,0.8820638446448822,0.9921875,0,9,7,6,7
4,1,30,True,0.0117089748382568,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,10
4,2,30,True,0.0094995498657226,14,8,0,1.0,0.8960093019196324,0.9921875,0,4,10,4,9
4,3,30,True,0.0156993865966796,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,8
4,4,30,True,0.0137393474578857,26,6,0,1.0,0.8155254790110168,0.9921875,0,8,18,3,8
4,5,30,True,0.0059511661529541,37,8,0,1.0,0.7481157506974851,0.9921875,0,7,30,4,6
4,6,30,True,0.015712022781372,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9
4,7,30,True,0.0171658992767334,42,6,0,1.0,0.7193455394223167,0.9921875,0,8,34,5,8
4,8,30,True,0.0192818641662597,16,8,0,1.0,0.8820638446448822,0.9921875,0,7,9,3,8
4,9,30,True,0.0,4,6,0,1.0,0.9691143073141576,0.9921875,0,4,0,3,9
4,10,30,True,0.0132343769073486,19,6,0,1.0,0.8615515633989419,0.9921875,0,9,10,4,9
4,1,35,True,0.0111312866210937,4,2,0,1.0,0.9691143073141576,0.9921875,0,3,1,1,9
4,2,35,True,0.0050935745239257,10,6,0,1.0,0.9245651365965988,0.9921875,0,5,5,3,8
4,3,35,True,0.0180280208587646,5,2,0,1.0,0.9615431017882656,0.9921875,0,3,2,1,9
4,4,35,True,0.0120141506195068,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,8
4,5,35,True,0.0241215229034423,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,10
4,6,35,True,0.0211074352264404,229,12,0,1.0,0.1659468639465634,0.9921875,0,56,173,8,6
4,7,35,True,0.008101463317871,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,8,35,True,0.0092816352844238,28,4,0,1.0,0.802832669126507,0.9921875,0,6,22,4,10
4,9,35,True,0.0,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,7
4,10,35,True,0.006427526473999,18,4,0,1.0,0.8683354339768863,0.9921875,0,8,10,4,9
4,1,40,True,0.0160396099090576,14,4,0,1.0,0.8960093019196324,0.9921875,0,9,5,2,8
4,2,40,True,0.0127861499786376,23,8,0,1.0,0.834941946578795,0.9921875,0,18,5,4,7
4,3,40,True,0.0070903301239013,19,4,0,1.0,0.8615515633989419,0.9921875,0,12,7,5,9
4,4,40,True,0.0156464576721191,3,8,0,1.0,0.9767451286315918,0.9921875,0,3,0,2,9
4,5,40,True,0.0158665180206298,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,6,40,True,0.0152781009674072,2,6,0,1.0,0.98443603515625,0.9921875,0,2,0,2,9
4,7,40,True,0.0242493152618408,21,6,0,1.0,0.8481424051551228,0.9921875,0,3,18,3,8
4,8,40,True,0.0058207511901855,6,4,0,1.0,0.9540310463055448,0.9921875,0,2,4,2,9
4,9,40,True,0.0258595943450927,78,8,0,1.0,0.5423911591668046,0.9921875,0,30,48,6,8
4,10,40,True,0.006082534790039,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,1,45,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,9
4,2,45,True,0.0198180675506591,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,10
4,3,45,True,0.0058338642120361,39,4,0,1.0,0.7364721034545739,0.9921875,0,12,27,4,9
4,4,45,True,0.0128734111785888,2,4,0,1.0,0.98443603515625,0.9921875,0,1,1,1,10
4,5,45,True,0.010514497756958,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,6,45,True,0.0119633674621582,15,2,0,1.0,0.8890092292483852,0.9921875,0,1,14,1,8
4,7,45,True,0.0155816078186035,14,6,0,1.0,0.8960093019196324,0.9921875,0,3,11,2,9
4,8,45,True,0.0095293521881103,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9
4,9,45,True,0.0104517936706542,25,6,0,1.0,0.8219469394756704,0.9921875,0,15,10,3,9
4,10,45,True,0.0232758522033691,11,4,0,1.0,0.917341971466938,0.9921875,0,2,9,2,9
4,1,50,True,0.0060620307922363,0,0,0,1.0,1.0,0.9921875,0,0,0,0,9
4,2,50,True,0.0078341960906982,22,8,0,1.0,0.8415162926148485,0.9921875,0,9,13,4,9
4,3,50,True,0.0142016410827636,9,4,0,1.0,0.9318451770422416,0.9921875,0,8,1,3,10
4,4,50,True,0.0098717212677001,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,5,50,True,0.0036845207214355,4,8,0,1.0,0.9691143073141576,0.9921875,0,3,1,3,9
4,6,50,True,0.0261363983154296,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9
4,7,50,True,0.0081019401550292,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,11
4,8,50,True,0.0179929733276367,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,1,10
4,9,50,True,0.0202124118804931,6,4,0,1.0,0.9540310463055448,0.9921875,0,2,4,2,10
4,10,50,True,0.1199290752410888,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,10
4,1,55,True,0.0159587860107421,2,8,0,1.0,0.98443603515625,0.9921875,0,2,0,2,9
4,2,55,True,0.0160319805145263,4,2,0,1.0,0.9691143073141576,0.9921875,0,1,3,1,9
4,3,55,True,0.023829698562622,3,2,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,10
4,4,55,True,0.0055091381072998,2,2,0,1.0,0.98443603515625,0.9921875,0,1,1,1,11
4,5,55,True,0.0106329917907714,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,6,55,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,7,55,True,0.0093450546264648,3,4,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,10
4,8,55,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,9,55,True,0.0020256042480468,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,10,55,True,0.0,3,6,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,1,60,True,0.0020167827606201,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,2,60,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,3,60,True,0.0121169090270996,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,11
4,4,60,True,0.0101265907287597,7,2,0,1.0,0.9465776787562828,0.9921875,0,3,4,2,11
4,5,60,True,0.0113277435302734,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,6,60,True,0.0143249034881591,25,4,0,1.0,0.8219469394756704,0.9921875,0,18,7,3,11
4,7,60,True,0.0074737071990966,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,8,60,True,0.0079798698425292,3,6,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,9,60,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,10,60,True,0.0160284042358398,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,10
4,1,65,True,0.0045106410980224,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,2,65,True,0.0181472301483154,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,11
4,3,65,True,0.0141117572784423,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,4,65,True,0.0157942771911621,5,2,0,1.0,0.9615431017882656,0.9921875,0,3,2,2,11
4,5,65,True,0.012413740158081,2,2,0,1.0,0.98443603515625,0.9921875,0,1,1,1,11
4,6,65,True,0.0105934143066406,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,7,65,True,0.016017198562622,9,2,0,1.0,0.9318451770422416,0.9921875,0,1,8,1,12
4,8,65,True,0.0157346725463867,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,9,65,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,10,65,True,0.0081057548522949,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,1,70,True,0.0040504932403564,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,2,70,True,0.0020253658294677,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,3,70,True,0.0032110214233398,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,4,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,5,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,6,70,True,0.0125331878662109,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,7,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,8,70,True,0.0159752368927001,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,9,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,10,70,True,0.0020270347595214,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,1,75,True,0.0098891258239746,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,2,75,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,3,75,True,0.0040450096130371,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,4,75,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,5,75,True,0.0105433464050292,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,6,75,True,0.0088450908660888,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,7,75,True,0.0117595195770263,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,8,75,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,9,75,True,0.01194429397583,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,10,75,True,0.0020248889923095,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,1,80,True,0.0056395530700683,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,2,80,True,0.0040614604949951,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,3,80,True,0.0097417831420898,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,13
4,4,80,True,0.01507568359375,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,5,80,True,0.0,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,13
4,6,80,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,7,80,True,0.0,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,14
4,8,80,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,9,80,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,10,80,True,0.0083038806915283,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,13
4,1,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,2,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,3,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,4,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,5,85,True,0.0042200088500976,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,6,85,True,0.002021312713623,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,7,85,True,0.0037934780120849,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,8,85,True,0.0010275840759277,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,9,85,True,0.004054307937622,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,10,85,True,0.0020267963409423,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,1,90,True,0.0020244121551513,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,2,90,True,0.0059218406677246,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,3,90,True,0.0040428638458251,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,4,90,True,0.0020229816436767,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,5,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,6,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,7,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,8,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,9,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,10,90,True,0.0054447650909423,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,1,95,True,0.0057144165039062,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,2,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,3,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,4,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,5,95,True,0.0020241737365722,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,6,95,True,0.0020225048065185,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,7,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,8,95,True,0.0135173797607421,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,9,95,True,0.0020263195037841,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,10,95,True,0.0020194053649902,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,1,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,2,100,True,0.007047414779663,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,3,100,True,0.0047290325164794,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,4,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,5,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,6,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,7,100,True,0.0020234584808349,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,8,100,True,0.009512186050415,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,9,100,True,0.0020287036895751,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,10,100,True,0.0017681121826171,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
9,1,10,True,0.02097749710083,10633,36,0,1.0,0.1151976810102992,0.9997967755046742,0,1224,9409,275,31
9,2,10,True,0.0139245986938476,3985,36,0,1.0,0.4448883551202237,0.9997967755046742,0,933,3052,255,37
9,3,10,True,0.0080230236053466,7731,38,0,1.0,0.2077773426016741,0.9997967755046742,0,1099,6632,259,35
9,4,10,False,0.0298719406127929,29524,46,4,1.0,0.4954880774749338,0.9997967755046742,1,2021,27503,394,32
9,5,10,False,0.0358142852783203,29524,47,2,1.0,0.4954880774749338,0.9997967755046742,1,2121,27403,480,31
9,6,10,False,0.0256919860839843,29524,35,2,1.0,0.4954880774749338,0.9997967755046742,1,2512,27012,514,31
9,7,10,True,0.0216155052185058,4761,38,0,1.0,0.3799748735503641,0.9997967755046742,0,861,3900,214,34
9,8,10,False,0.0360336303710937,29524,48,2,1.0,0.4954880774749338,0.9997967755046742,1,2429,27095,526,29
9,9,10,True,0.0219411849975585,4133,38,0,1.0,0.4317052576286979,0.9997967755046742,0,850,3283,228,38
9,10,10,True,0.0178632736206054,3844,42,0,1.0,0.45782221377284,0.9997967755046742,0,769,3075,224,35
9,1,15,True,0.0286133289337158,2813,38,0,1.0,0.5645487147513472,0.9997967755046742,0,754,2059,217,33
9,2,15,True,0.0239298343658447,3778,30,0,1.0,0.4640048983690391,0.9997967755046742,0,969,2809,274,35
9,3,15,True,0.0156741142272949,3652,42,0,1.0,0.4760410060459379,0.9997967755046742,0,869,2783,216,37
9,4,15,True,0.0188219547271728,9426,40,0,1.0,0.1472256600131078,0.9997967755046742,0,1117,8309,258,31
9,5,15,True,0.015183687210083,5086,36,0,1.0,0.355686759730772,0.9997967755046742,0,1035,4051,251,35
9,6,15,True,0.0194137096405029,5376,36,0,1.0,0.3353280686917694,0.9997967755046742,0,1060,4316,265,36
9,7,15,True,0.0081312656402587,3001,31,0,1.0,0.5433841830388625,0.9997967755046742,0,856,2145,266,36
9,8,15,True,0.0158374309539794,3543,29,0,1.0,0.4867047706534039,0.9997967755046742,0,753,2790,209,42
9,9,15,True,0.0219261646270751,5865,35,0,1.0,0.3036034729427946,0.9997967755046742,0,1169,4696,284,34
9,10,15,False,0.02781343460083,29524,39,2,1.0,0.4954880774749338,0.9997967755046742,1,2278,27246,489,30
9,1,20,True,0.0220437049865722,6312,35,0,1.0,0.2772367691627452,0.9997967755046742,0,1009,5303,255,38
9,2,20,False,0.0327410697937011,29524,32,2,1.0,0.4954880774749338,0.9997967755046742,1,2108,27416,411,37
9,3,20,True,0.0174758434295654,3407,50,0,1.0,0.50034559966834,0.9997967755046742,0,881,2526,239,35
9,4,20,True,0.015958547592163,2993,38,0,1.0,0.5442684233048137,0.9997967755046742,0,684,2309,195,39
9,5,20,False,0.0318639278411865,29524,40,2,1.0,0.4954880774749338,0.9997967755046742,1,2447,27077,455,33
9,6,20,True,0.0160958766937255,3631,40,0,1.0,0.4780771617835062,0.9997967755046742,0,654,2977,204,38
9,7,20,True,0.0135536193847656,4173,32,0,1.0,0.4282098055913242,0.9997967755046742,0,886,3287,227,41
9,8,20,True,0.015942096710205,5048,41,0,1.0,0.3584444764928913,0.9997967755046742,0,1115,3933,265,35
9,9,20,False,0.0365619659423828,29524,43,4,1.0,0.4954880774749338,0.9997967755046742,1,2106,27418,484,34
9,10,20,True,0.013195514678955,7931,31,0,1.0,0.1995007525364676,0.9997967755046742,0,1308,6623,298,36
9,1,25,True,0.0185334682464599,3816,40,0,1.0,0.4604350453796511,0.9997967755046742,0,942,2874,247,42
9,2,25,True,0.0157973766326904,11805,37,0,1.0,0.0907806633496796,0.9997967755046742,0,1214,10591,284,38
9,3,25,True,0.0225470066070556,3944,36,0,1.0,0.4486111219678835,0.9997967755046742,0,927,3017,232,40
9,4,25,True,0.008105993270874,7685,38,0,1.0,0.2097290196626045,0.9997967755046742,0,1124,6561,249,36
9,5,25,True,0.0317838191986084,4949,41,0,1.0,0.3657298844979205,0.9997967755046742,0,843,4106,234,40
9,6,25,True,0.0152556896209716,4253,30,0,1.0,0.4213035787944162,0.9997967755046742,0,777,3476,231,41
9,7,25,True,0.015712022781372,3355,43,0,1.0,0.5056616686910022,0.9997967755046742,0,790,2565,218,38
9,8,25,True,0.0158488750457763,4131,35,0,1.0,0.431880777297952,0.9997967755046742,0,941,3190,236,38
9,9,25,True,0.015902042388916,2696,35,0,1.0,0.5781343952490825,0.9997967755046742,0,739,1957,229,42
9,10,25,True,0.0318367481231689,7199,37,0,1.0,0.2315031445801834,0.9997967755046742,0,1173,6026,290,39
9,1,30,True,0.0109052658081054,5050,44,0,1.0,0.3582988019010431,0.9997967755046742,0,722,4328,204,41
9,2,30,True,0.0159568786621093,1586,38,0,1.0,0.7244469048923006,0.9997967755046742,0,455,1131,144,41
9,3,30,True,0.0162653923034667,3817,39,0,1.0,0.4603414736999234,0.9997967755046742,0,862,2955,226,37
9,4,30,True,0.007441759109497,3343,39,0,1.0,0.5068964532323562,0.9997967755046742,0,794,2549,231,35
9,5,30,True,0.0157082080841064,6648,41,0,1.0,0.2589361570930966,0.9997967755046742,0,944,5704,232,38
9,6,30,True,0.0090250968933105,4618,24,0,1.0,0.3911805368498211,0.9997967755046742,0,1032,3586,269,37
9,7,30,True,0.0158178806304931,2593,29,0,1.0,0.5903647756359152,0.9997967755046742,0,667,1926,203,45
9,8,30,True,0.0179710388183593,1093,37,0,1.0,0.8007976808663404,0.9997967755046742,0,325,768,112,42
9,9,30,True,0.0179166793823242,1757,29,0,1.0,0.6997013166999659,0.9997967755046742,0,474,1283,166,44
9,10,30,True,0.0234615802764892,4611,38,0,1.0,0.3917374717593475,0.9997967755046742,0,770,3841,228,41
9,1,35,True,0.0219686031341552,2075,44,0,1.0,0.6559086960600718,0.9997967755046742,0,493,1582,161,45
9,2,35,True,0.0218763351440429,3557,38,0,1.0,0.485321853719045,0.9997967755046742,0,772,2785,227,39
9,3,35,True,0.0158841609954834,3638,34,0,1.0,0.477397477351867,0.9997967755046742,0,884,2754,219,43
9,4,35,True,0.0229575634002685,3067,44,0,1.0,0.5361438003832019,0.9997967755046742,0,860,2207,250,39
9,5,35,True,0.033055305480957,4911,37,0,1.0,0.3685654677893854,0.9997967755046742,0,1073,3838,282,38
9,6,35,True,0.032294750213623,2493,29,0,1.0,0.6024864192611138,0.9997967755046742,0,663,1830,190,42
9,7,35,True,0.018465518951416,1526,32,0,1.0,0.7333354102224023,0.9997967755046742,0,402,1124,118,43
9,8,35,True,0.0296330451965332,2698,34,0,1.0,0.577899436984736,0.9997967755046742,0,725,1973,178,44
9,9,35,True,0.0288319587707519,5208,31,0,1.0,0.3469756300382454,0.9997967755046742,0,874,4334,237,44
9,10,35,True,0.022515058517456,3490,37,0,1.0,0.4919758902271423,0.9997967755046742,0,618,2872,192,42
9,1,40,True,0.0172619819641113,1499,25,0,1.0,0.7373707375973239,0.9997967755046742,0,320,1179,124,45
9,2,40,True,0.0200295448303222,3116,32,0,1.0,0.5308308375439775,0.9997967755046742,0,670,2446,186,44
9,3,40,True,0.016756534576416,2521,32,0,1.0,0.5990674884592199,0.9997967755046742,0,572,1949,150,44
9,4,40,True,0.0217952728271484,2203,33,0,1.0,0.6390650299118277,0.9997967755046742,0,490,1713,158,44
9,5,40,True,0.0197210311889648,2510,35,0,1.0,0.6004083199122606,0.9997967755046742,0,544,1966,160,44
9,6,40,True,0.0378398895263671,1851,25,0,1.0,0.686460379394718,0.9997967755046742,0,425,1426,143,44
9,7,40,True,0.0159974098205566,2184,28,0,1.0,0.6415376515162013,0.9997967755046742,0,448,1736,158,47
9,8,40,True,0.0264184474945068,7876,29,0,1.0,0.2017433795689052,0.9997967755046742,0,915,6961,244,40
9,9,40,True,0.0218501091003417,2757,25,0,1.0,0.5710109608377713,0.9997967755046742,0,552,2205,149,46
9,10,40,True,0.017488956451416,2225,29,0,1.0,0.636213897860444,0.9997967755046742,0,581,1644,170,43
9,1,45,True,0.0175237655639648,3938,31,0,1.0,0.4491585238742609,0.9997967755046742,0,543,3395,212,48
9,2,45,True,0.0189285278320312,4702,29,0,1.0,0.3845587572801219,0.9997967755046742,0,581,4121,173,45
9,3,45,True,0.0241148471832275,1609,35,0,1.0,0.7210682806412255,0.9997967755046742,0,279,1330,107,45
9,4,45,True,0.0174915790557861,1877,31,0,1.0,0.6828424338218316,0.9997967755046742,0,361,1516,125,49
9,5,45,True,0.0181059837341308,2064,39,0,1.0,0.657376749371164,0.9997967755046742,0,595,1469,177,43
9,6,45,True,0.022064208984375,1637,35,0,1.0,0.7169764331304113,0.9997967755046742,0,495,1142,159,45
9,7,45,True,0.0143582820892333,279,29,0,1.0,0.9448723912187758,0.9997967755046742,0,83,196,37,48
9,8,45,True,0.0351655483245849,2656,26,0,1.0,0.5828536730969092,0.9997967755046742,0,698,1958,195,45
9,9,45,True,0.0157508850097656,818,33,0,1.0,0.8468306618926134,0.9997967755046742,0,204,614,78,46
9,10,45,True,0.0328009128570556,1807,28,0,1.0,0.692626779326764,0.9997967755046742,0,444,1363,145,46
9,1,50,True,0.024487018585205,1819,25,0,1.0,0.6909395612872868,0.9997967755046742,0,388,1431,126,52
