N_Size,Run_ID,Fixed_Pct,Success,Duration,Iterations,Energy_Init,Energy_Final,Temp_Init,Temp_Final,Cooling_Rate,Restarts,Accepted,Rejected,Improved,Fixed_Count
4,6,30,True,0.01571202278137207,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9
4,7,30,True,0.0171658992767334,42,6,0,1.0,0.7193455394223167,0.9921875,0,8,34,5,8
4,8,30,True,0.019281864166259766,16,8,0,1.0,0.8820638446448822,0.9921875,0,7,9,3,8
4,9,30,True,0.0,4,6,0,1.0,0.9691143073141575,0.9921875,0,4,0,3,9
4,10,30,True,0.013234376907348633,19,6,0,1.0,0.8615515633989419,0.9921875,0,9,10,4,9
4,1,35,True,0.01113128662109375,4,2,0,1.0,0.9691143073141575,0.9921875,0,3,1,1,9
4,2,35,True,0.005093574523925781,10,6,0,1.0,0.9245651365965989,0.9921875,0,5,5,3,8
4,3,35,True,0.01802802085876465,5,2,0,1.0,0.9615431017882656,0.9921875,0,3,2,1,9
4,4,35,True,0.012014150619506836,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,8
4,5,35,True,0.024121522903442383,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,10
4,6,35,True,0.02110743522644043,229,12,0,1.0,0.16594686394656344,0.9921875,0,56,173,8,6
4,7,35,True,0.008101463317871094,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,8,35,True,0.009281635284423828,28,4,0,1.0,0.802832669126507,0.9921875,0,6,22,4,10
4,9,35,True,0.0,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,7
4,10,35,True,0.0064275264739990234,18,4,0,1.0,0.8683354339768863,0.9921875,0,8,10,4,9
4,1,40,True,0.016039609909057617,14,4,0,1.0,0.8960093019196324,0.9921875,0,9,5,2,8
4,2,40,True,0.012786149978637695,23,8,0,1.0,0.834941946578795,0.9921875,0,18,5,4,7
4,3,40,True,0.007090330123901367,19,4,0,1.0,0.8615515633989419,0.9921875,0,12,7,5,9
4,4,40,True,0.01564645767211914,3,8,0,1.0,0.9767451286315918,0.9921875,0,3,0,2,9
4,5,40,True,0.015866518020629883,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,6,40,True,0.015278100967407227,2,6,0,1.0,0.98443603515625,0.9921875,0,2,0,2,9
4,7,40,True,0.02424931526184082,21,6,0,1.0,0.8481424051551228,0.9921875,0,3,18,3,8
4,8,40,True,0.005820751190185547,6,4,0,1.0,0.9540310463055448,0.9921875,0,2,4,2,9
4,9,40,True,0.025859594345092773,78,8,0,1.0,0.5423911591668046,0.9921875,0,30,48,6,8
4,10,40,True,0.0060825347900390625,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,1,45,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,9
4,2,45,True,0.01981806755065918,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,10
4,3,45,True,0.005833864212036133,39,4,0,1.0,0.7364721034545739,0.9921875,0,12,27,4,9
4,4,45,True,0.012873411178588867,2,4,0,1.0,0.98443603515625,0.9921875,0,1,1,1,10
4,5,45,True,0.010514497756958008,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,6,45,True,0.011963367462158203,15,2,0,1.0,0.8890092292483852,0.9921875,0,1,14,1,8
4,7,45,True,0.015581607818603516,14,6,0,1.0,0.8960093019196324,0.9921875,0,3,11,2,9
4,8,45,True,0.009529352188110352,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9
4,9,45,True,0.010451793670654297,25,6,0,1.0,0.8219469394756704,0.9921875,0,15,10,3,9
4,10,45,True,0.02327585220336914,11,4,0,1.0,0.917341971466938,0.9921875,0,2,9,2,9
4,1,50,True,0.006062030792236328,0,0,0,1.0,1.0,0.9921875,0,0,0,0,9
4,2,50,True,0.007834196090698242,22,8,0,1.0,0.8415162926148485,0.9921875,0,9,13,4,9
4,3,50,True,0.014201641082763672,9,4,0,1.0,0.9318451770422415,0.9921875,0,8,1,3,10
4,4,50,True,0.009871721267700195,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,5,50,True,0.003684520721435547,4,8,0,1.0,0.9691143073141575,0.9921875,0,3,1,3,9
4,6,50,True,0.026136398315429688,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9
4,7,50,True,0.008101940155029297,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,11
4,8,50,True,0.01799297332763672,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,1,10
4,9,50,True,0.020212411880493164,6,4,0,1.0,0.9540310463055448,0.9921875,0,2,4,2,10
4,10,50,True,0.11992907524108887,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,10
4,1,55,True,0.015958786010742188,2,8,0,1.0,0.98443603515625,0.9921875,0,2,0,2,9
4,2,55,True,0.016031980514526367,4,2,0,1.0,0.9691143073141575,0.9921875,0,1,3,1,9
4,3,55,True,0.02382969856262207,3,2,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,10
4,4,55,True,0.005509138107299805,2,2,0,1.0,0.98443603515625,0.9921875,0,1,1,1,11
4,5,55,True,0.010632991790771484,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,6,55,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,7,55,True,0.009345054626464844,3,4,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,10
4,8,55,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,9,55,True,0.002025604248046875,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,10,55,True,0.0,3,6,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,1,60,True,0.002016782760620117,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,2,60,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10
4,3,60,True,0.01211690902709961,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,11
4,4,60,True,0.010126590728759766,7,2,0,1.0,0.9465776787562827,0.9921875,0,3,4,2,11
4,5,60,True,0.011327743530273438,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,6,60,True,0.01432490348815918,25,4,0,1.0,0.8219469394756704,0.9921875,0,18,7,3,11
4,7,60,True,0.00747370719909668,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,8,60,True,0.007979869842529297,3,6,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,10
4,9,60,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11
4,10,60,True,0.016028404235839844,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,10
4,1,65,True,0.004510641098022461,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,2,65,True,0.01814723014831543,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,11
4,3,65,True,0.014111757278442383,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,4,65,True,0.01579427719116211,5,2,0,1.0,0.9615431017882656,0.9921875,0,3,2,2,11
4,5,65,True,0.012413740158081055,2,2,0,1.0,0.98443603515625,0.9921875,0,1,1,1,11
4,6,65,True,0.010593414306640625,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,7,65,True,0.01601719856262207,9,2,0,1.0,0.9318451770422415,0.9921875,0,1,8,1,12
4,8,65,True,0.01573467254638672,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,9,65,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,10,65,True,0.008105754852294922,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,1,70,True,0.004050493240356445,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,2,70,True,0.0020253658294677734,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,3,70,True,0.0032110214233398438,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,4,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,5,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,6,70,True,0.012533187866210938,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,7,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,8,70,True,0.015975236892700195,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,9,70,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,10,70,True,0.0020270347595214844,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,1,75,True,0.00988912582397461,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,2,75,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,3,75,True,0.004045009613037109,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,4,75,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,5,75,True,0.010543346405029297,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,6,75,True,0.008845090866088867,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,7,75,True,0.011759519577026367,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,8,75,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,12
4,9,75,True,0.011944293975830078,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,12
4,10,75,True,0.0020248889923095703,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,1,80,True,0.005639553070068359,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,2,80,True,0.004061460494995117,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,3,80,True,0.009741783142089844,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,13
4,4,80,True,0.01507568359375,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,5,80,True,0.0,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,13
4,6,80,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,7,80,True,0.0,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,14
4,8,80,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,9,80,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,13
4,10,80,True,0.00830388069152832,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,13
4,1,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,2,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,3,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,4,85,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,5,85,True,0.004220008850097656,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,6,85,True,0.002021312713623047,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,7,85,True,0.003793478012084961,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,8,85,True,0.0010275840759277344,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,9,85,True,0.00405430793762207,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,10,85,True,0.002026796340942383,0,0,0,1.0,1.0,0.9921875,0,0,0,0,14
4,1,90,True,0.002024412155151367,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,2,90,True,0.005921840667724609,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,3,90,True,0.004042863845825195,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,4,90,True,0.002022981643676758,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,5,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,6,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,7,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,8,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,9,90,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,10,90,True,0.005444765090942383,0,0,0,1.0,1.0,0.9921875,0,0,0,0,15
4,1,95,True,0.00571441650390625,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,2,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,3,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,4,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,5,95,True,0.0020241737365722656,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,6,95,True,0.0020225048065185547,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,7,95,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,8,95,True,0.013517379760742188,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,9,95,True,0.0020263195037841797,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,10,95,True,0.0020194053649902344,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,1,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,2,100,True,0.007047414779663086,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,3,100,True,0.004729032516479492,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,4,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,5,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,6,100,True,0.0,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,7,100,True,0.002023458480834961,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,8,100,True,0.009512186050415039,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,9,100,True,0.0020287036895751953,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
4,10,100,True,0.0017681121826171875,0,0,0,1.0,1.0,0.9921875,0,0,0,0,16
9,1,10,True,0.020977497100830078,10633,36,0,1.0,0.1151976810102992,0.9997967755046742,0,1224,9409,275,31
9,2,10,True,0.013924598693847656,3985,36,0,1.0,0.4448883551202237,0.9997967755046742,0,933,3052,255,37
9,3,10,True,0.00802302360534668,7731,38,0,1.0,0.20777734260167413,0.9997967755046742,0,1099,6632,259,35
9,4,10,False,0.02987194061279297,29524,46,4,1.0,0.49548807747493384,0.9997967755046742,1,2021,27503,394,32
9,5,10,False,0.03581428527832031,29524,47,2,1.0,0.49548807747493384,0.9997967755046742,1,2121,27403,480,31
9,6,10,False,0.025691986083984375,29524,35,2,1.0,0.49548807747493384,0.9997967755046742,1,2512,27012,514,31
9,7,10,True,0.02161550521850586,4761,38,0,1.0,0.3799748735503641,0.9997967755046742,0,861,3900,214,34
9,8,10,False,0.03603363037109375,29524,48,2,1.0,0.49548807747493384,0.9997967755046742,1,2429,27095,526,29
9,9,10,True,0.021941184997558594,4133,38,0,1.0,0.4317052576286979,0.9997967755046742,0,850,3283,228,38
9,10,10,True,0.01786327362060547,3844,42,0,1.0,0.45782221377284005,0.9997967755046742,0,769,3075,224,35
9,1,15,True,0.02861332893371582,2813,38,0,1.0,0.5645487147513472,0.9997967755046742,0,754,2059,217,33
9,2,15,True,0.023929834365844727,3778,30,0,1.0,0.46400489836903913,0.9997967755046742,0,969,2809,274,35
9,3,15,True,0.015674114227294922,3652,42,0,1.0,0.4760410060459379,0.9997967755046742,0,869,2783,216,37
9,4,15,True,0.01882195472717285,9426,40,0,1.0,0.14722566001310786,0.9997967755046742,0,1117,8309,258,31
9,5,15,True,0.015183687210083008,5086,36,0,1.0,0.355686759730772,0.9997967755046742,0,1035,4051,251,35
9,6,15,True,0.01941370964050293,5376,36,0,1.0,0.33532806869176945,0.9997967755046742,0,1060,4316,265,36
9,7,15,True,0.008131265640258789,3001,31,0,1.0,0.5433841830388625,0.9997967755046742,0,856,2145,266,36
9,8,15,True,0.015837430953979492,3543,29,0,1.0,0.4867047706534039,0.9997967755046742,0,753,2790,209,42
9,9,15,True,0.021926164627075195,5865,35,0,1.0,0.30360347294279466,0.9997967755046742,0,1169,4696,284,34
9,10,15,False,0.027813434600830078,29524,39,2,1.0,0.49548807747493384,0.9997967755046742,1,2278,27246,489,30
9,1,20,True,0.022043704986572266,6312,35,0,1.0,0.2772367691627452,0.9997967755046742,0,1009,5303,255,38
9,2,20,False,0.03274106979370117,29524,32,2,1.0,0.49548807747493384,0.9997967755046742,1,2108,27416,411,37
9,3,20,True,0.01747584342956543,3407,50,0,1.0,0.50034559966834,0.9997967755046742,0,881,2526,239,35
9,4,20,True,0.015958547592163086,2993,38,0,1.0,0.5442684233048137,0.9997967755046742,0,684,2309,195,39
9,5,20,False,0.03186392784118652,29524,40,2,1.0,0.49548807747493384,0.9997967755046742,1,2447,27077,455,33
9,6,20,True,0.016095876693725586,3631,40,0,1.0,0.47807716178350623,0.9997967755046742,0,654,2977,204,38
9,7,20,True,0.013553619384765625,4173,32,0,1.0,0.4282098055913242,0.9997967755046742,0,886,3287,227,41
9,8,20,True,0.015942096710205078,5048,41,0,1.0,0.3584444764928913,0.9997967755046742,0,1115,3933,265,35
9,9,20,False,0.03656196594238281,29524,43,4,1.0,0.49548807747493384,0.9997967755046742,1,2106,27418,484,34
9,10,20,True,0.013195514678955078,7931,31,0,1.0,0.19950075253646765,0.9997967755046742,0,1308,6623,298,36
9,1,25,True,0.01853346824645996,3816,40,0,1.0,0.4604350453796511,0.9997967755046742,0,942,2874,247,42
9,2,25,True,0.01579737663269043,11805,37,0,1.0,0.09078066334967963,0.9997967755046742,0,1214,10591,284,38
9,3,25,True,0.022547006607055664,3944,36,0,1.0,0.44861112196788355,0.9997967755046742,0,927,3017,232,40
9,4,25,True,0.008105993270874023,7685,38,0,1.0,0.2097290196626045,0.9997967755046742,0,1124,6561,249,36
9,5,25,True,0.0317838191986084,4949,41,0,1.0,0.3657298844979205,0.9997967755046742,0,843,4106,234,40
9,6,25,True,0.01525568962097168,4253,30,0,1.0,0.4213035787944162,0.9997967755046742,0,777,3476,231,41
9,7,25,True,0.01571202278137207,3355,43,0,1.0,0.5056616686910022,0.9997967755046742,0,790,2565,218,38
9,8,25,True,0.015848875045776367,4131,35,0,1.0,0.431880777297952,0.9997967755046742,0,941,3190,236,38
9,9,25,True,0.015902042388916016,2696,35,0,1.0,0.5781343952490825,0.9997967755046742,0,739,1957,229,42
9,10,25,True,0.031836748123168945,7199,37,0,1.0,0.23150314458018342,0.9997967755046742,0,1173,6026,290,39
9,1,30,True,0.010905265808105469,5050,44,0,1.0,0.3582988019010431,0.9997967755046742,0,722,4328,204,41
9,2,30,True,0.015956878662109375,1586,38,0,1.0,0.7244469048923006,0.9997967755046742,0,455,1131,144,41
9,3,30,True,0.016265392303466797,3817,39,0,1.0,0.46034147369992345,0.9997967755046742,0,862,2955,226,37
9,4,30,True,0.00744175910949707,3343,39,0,1.0,0.5068964532323562,0.9997967755046742,0,794,2549,231,35
9,5,30,True,0.015708208084106445,6648,41,0,1.0,0.2589361570930966,0.9997967755046742,0,944,5704,232,38
9,6,30,True,0.009025096893310547,4618,24,0,1.0,0.3911805368498211,0.9997967755046742,0,1032,3586,269,37
9,7,30,True,0.015817880630493164,2593,29,0,1.0,0.5903647756359152,0.9997967755046742,0,667,1926,203,45
9,8,30,True,0.017971038818359375,1093,37,0,1.0,0.8007976808663404,0.9997967755046742,0,325,768,112,42
9,9,30,True,0.01791667938232422,1757,29,0,1.0,0.6997013166999659,0.9997967755046742,0,474,1283,166,44
9,10,30,True,0.023461580276489258,4611,38,0,1.0,0.39173747175934753,0.9997967755046742,0,770,3841,228,41
9,1,35,True,0.021968603134155273,2075,44,0,1.0,0.6559086960600718,0.9997967755046742,0,493,1582,161,45
9,2,35,True,0.02187633514404297,3557,38,0,1.0,0.485321853719045,0.9997967755046742,0,772,2785,227,39
9,3,35,True,0.0158841609954834,3638,34,0,1.0,0.47739747735186705,0.9997967755046742,0,884,2754,219,43
9,4,35,True,0.022957563400268555,3067,44,0,1.0,0.5361438003832019,0.9997967755046742,0,860,2207,250,39
9,5,35,True,0.03305530548095703,4911,37,0,1.0,0.3685654677893854,0.9997967755046742,0,1073,3838,282,38
9,6,35,True,0.03229475021362305,2493,29,0,1.0,0.6024864192611138,0.9997967755046742,0,663,1830,190,42
9,7,35,True,0.018465518951416016,1526,32,0,1.0,0.7333354102224023,0.9997967755046742,0,402,1124,118,43
9,8,35,True,0.029633045196533203,2698,34,0,1.0,0.577899436984736,0.9997967755046742,0,725,1973,178,44
9,9,35,True,0.028831958770751953,5208,31,0,1.0,0.3469756300382454,0.9997967755046742,0,874,4334,237,44
9,10,35,True,0.022515058517456055,3490,37,0,1.0,0.49197589022714233,0.9997967755046742,0,618,2872,192,42
9,1,40,True,0.017261981964111328,1499,25,0,1.0,0.7373707375973239,0.9997967755046742,0,320,1179,124,45
9,2,40,True,0.020029544830322266,3116,32,0,1.0,0.5308308375439775,0.9997967755046742,0,670,2446,186,44
9,3,40,True,0.016756534576416016,2521,32,0,1.0,0.5990674884592199,0.9997967755046742,0,572,1949,150,44
9,4,40,True,0.021795272827148438,2203,33,0,1.0,0.6390650299118277,0.9997967755046742,0,490,1713,158,44
9,5,40,True,0.019721031188964844,2510,35,0,1.0,0.6004083199122606,0.9997967755046742,0,544,1966,160,44
9,6,40,True,0.03783988952636719,1851,25,0,1.0,0.686460379394718,0.9997967755046742,0,425,1426,143,44
9,7,40,True,0.01599740982055664,2184,28,0,1.0,0.6415376515162013,0.9997967755046742,0,448,1736,158,47
9,8,40,True,0.026418447494506836,7876,29,0,1.0,0.20174337956890526,0.9997967755046742,0,915,6961,244,40
9,9,40,True,0.021850109100341797,2757,25,0,1.0,0.5710109608377713,0.9997967755046742,0,552,2205,149,46
9,10,40,True,0.017488956451416016,2225,29,0,1.0,0.636213897860444,0.9997967755046742,0,581,1644,170,43
9,1,45,True,0.017523765563964844,3938,31,0,1.0,0.4491585238742609,0.9997967755046742,0,543,3395,212,48
9,2,45,True,0.01892852783203125,4702,29,0,1.0,0.38455875728012195,0.9997967755046742,0,581,4121,173,45
9,3,45,True,0.02411484718322754,1609,35,0,1.0,0.7210682806412255,0.9997967755046742,0,279,1330,107,45
9,4,45,True,0.017491579055786133,1877,31,0,1.0,0.6828424338218316,0.9997967755046742,0,361,1516,125,49
9,5,45,True,0.01810598373413086,2064,39,0,1.0,0.657376749371164,0.9997967755046742,0,595,1469,177,43
9,6,45,True,0.022064208984375,1637,35,0,1.0,0.7169764331304113,0.9997967755046742,0,495,1142,159,45
9,7,45,True,0.014358282089233398,279,29,0,1.0,0.9448723912187758,0.9997967755046742,0,83,196,37,48
9,8,45,True,0.03516554832458496,2656,26,0,1.0,0.5828536730969092,0.9997967755046742,0,698,1958,195,45
9,9,45,True,0.015750885009765625,818,33,0,1.0,0.8468306618926134,0.9997967755046742,0,204,614,78,46
9,10,45,True,0.032800912857055664,1807,28,0,1.0,0.692626779326764,0.9997967755046742,0,444,1363,145,46
